schema_version,experiment_id,scenario_label,attack_source_host,notes,window_start,window_end,dpid,port,interval_seconds,rx_packets_delta,tx_packets_delta,rx_bytes_delta,tx_bytes_delta,rx_pps,tx_pps,rx_bytes_per_sec,tx_bytes_per_sec,last_protocol,last_dst_port,last_source_ip
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717964.8526723,1788717966.8533845,1,1,2.0007121562957764,3,3,190,190,1.4994660728979414,1.4994660728979414,94.96618461686961,94.96618461686961,1,0,10.0.0.2
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717964.8526723,1788717966.8533845,1,5,2.0007121562957764,12,18,2456,1410,5.997864291591766,8.996796437387648,1227.5628916791147,704.7490542620325,1,0,10.0.0.100
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717964.8526723,1788717966.8533845,1,2,2.0007121562957764,2,5,120,330,0.9996440485986275,2.4991101214965687,59.97864291591765,164.94126801877354,1,0,10.0.0.3
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717964.8526723,1788717966.8533845,1,3,2.0007121562957764,3,3,190,190,1.4994660728979414,1.4994660728979414,94.96618461686961,94.96618461686961,1,0,10.0.0.4
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717964.8743906,1788717967.3567564,3,4294967294,2.482365846633911,0,0,0,0,0.0,0.0,0.0,0.0,,,
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717964.8743906,1788717967.3567564,3,4,2.482365846633911,0,5,0,330,0.0,2.014207537853456,0.0,132.9376974983281,1,0,10.0.0.3
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717964.8743906,1788717967.3567564,3,1,2.482365846633911,5,2,330,120,2.014207537853456,0.8056830151413824,132.9376974983281,48.34098090848295,1,0,10.0.0.1
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717964.8743906,1788717967.3567564,3,2,2.482365846633911,3,3,180,190,1.2085245227120736,1.2085245227120736,72.51147136272442,76.53988643843132,1,0,10.0.0.2
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717964.8743906,1788717967.3567564,3,3,2.482365846633911,3,2,180,120,1.2085245227120736,0.8056830151413824,72.51147136272442,48.34098090848295,1,0,10.0.0.4
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717964.9067008,1788717967.378401,2,4294967294,2.4717001914978027,0,0,0,0,0.0,0.0,0.0,0.0,,,
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717964.9067008,1788717967.378401,2,1,2.4717001914978027,3,3,190,190,1.2137394374606807,1.2137394374606807,76.87016437250978,76.87016437250978,1,0,10.0.0.1
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717964.9067008,1788717967.378401,2,4,2.4717001914978027,0,4,0,260,0.0,1.6183192499475743,0.0,105.19075124659233,1,0,10.0.0.2
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717964.9067008,1788717967.378401,2,2,2.4717001914978027,3,3,190,180,1.2137394374606807,1.2137394374606807,76.87016437250978,72.82436624764084,1,0,10.0.0.3
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717964.9067008,1788717967.378401,2,3,2.4717001914978027,3,2,180,120,1.2137394374606807,0.8091596249737871,72.82436624764084,48.54957749842723,1,0,10.0.0.4
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717964.925483,1788717967.398168,4,4294967294,2.4726850986480713,0,0,0,0,0.0,0.0,0.0,0.0,,,
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717964.925483,1788717967.398168,4,4,2.4726850986480713,0,3,0,190,0.0,1.2132559870402566,0.0,76.83954584588292,1,0,10.0.0.4
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717964.925483,1788717967.398168,4,1,2.4726850986480713,3,3,190,190,1.2132559870402566,1.2132559870402566,76.83954584588292,76.83954584588292,1,0,10.0.0.1
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717964.925483,1788717967.398168,4,2,2.4726850986480713,2,3,120,180,0.8088373246935044,1.2132559870402566,48.530239481610266,72.7953592224154,1,0,10.0.0.2
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717964.925483,1788717967.398168,4,3,2.4726850986480713,2,3,120,180,0.8088373246935044,1.2132559870402566,48.530239481610266,72.7953592224154,1,0,10.0.0.3
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717966.8533845,1788717968.8549151,1,4294967294,2.001530647277832,0,0,0,0,0.0,0.0,0.0,0.0,,,
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717966.8533845,1788717968.8549151,1,4,2.001530647277832,14,14,1150,2576,6.994646831434035,6.994646831434035,574.5602754392243,1287.0150169838623,1,0,10.0.0.1
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717966.8533845,1788717968.8549151,1,1,2.001530647277832,2,2,120,120,0.9992352616334335,0.9992352616334335,59.954115698006014,59.954115698006014,1,0,10.0.0.2
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717966.8533845,1788717968.8549151,1,5,2.001530647277832,12,16,2456,1270,5.995411569800601,7.993882093067468,1227.0609012858563,634.5143911372303,1,0,10.0.0.100
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717966.8533845,1788717968.8549151,1,2,2.001530647277832,2,2,120,120,0.9992352616334335,0.9992352616334335,59.954115698006014,59.954115698006014,1,0,10.0.0.3
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717966.8533845,1788717968.8549151,1,3,2.001530647277832,3,2,180,120,1.4988528924501503,0.9992352616334335,89.93117354700901,59.954115698006014,1,0,10.0.0.4
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717967.3567564,1788717968.8766418,3,4294967294,1.5198853015899658,0,0,0,0,0.0,0.0,0.0,0.0,,,
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717967.3567564,1788717968.8766418,3,4,1.5198853015899658,0,2,0,120,0.0,1.315888769966906,0.0,78.95332619801435,1,0,10.0.0.3
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717967.3567564,1788717968.8766418,3,1,1.5198853015899658,2,2,120,120,1.315888769966906,1.315888769966906,78.95332619801435,78.95332619801435,1,0,10.0.0.1
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717967.3567564,1788717968.8766418,3,2,1.5198853015899658,2,2,120,120,1.315888769966906,1.315888769966906,78.95332619801435,78.95332619801435,1,0,10.0.0.2
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717967.3567564,1788717968.8766418,3,3,1.5198853015899658,2,3,120,180,1.315888769966906,1.973833154950359,78.95332619801435,118.42998929702154,1,0,10.0.0.4
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717967.378401,1788717968.892964,2,4294967294,1.5145628452301025,0,0,0,0,0.0,0.0,0.0,0.0,,,
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717967.378401,1788717968.892964,2,1,1.5145628452301025,2,2,120,120,1.3205130485662657,1.3205130485662657,79.23078291397594,79.23078291397594,1,0,10.0.0.1
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717967.378401,1788717968.892964,2,4,1.5145628452301025,0,2,0,120,0.0,1.3205130485662657,0.0,79.23078291397594,1,0,10.0.0.2
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717967.378401,1788717968.892964,2,2,1.5145628452301025,2,2,120,120,1.3205130485662657,1.3205130485662657,79.23078291397594,79.23078291397594,1,0,10.0.0.3
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717967.378401,1788717968.892964,2,3,1.5145628452301025,2,2,120,120,1.3205130485662657,1.3205130485662657,79.23078291397594,79.23078291397594,1,0,10.0.0.4
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717967.398168,1788717968.9111552,4,4294967294,1.5129871368408203,0,0,0,0,0.0,0.0,0.0,0.0,,,
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717967.398168,1788717968.9111552,4,4,1.5129871368408203,0,3,0,180,0.0,1.9828324557101813,0.0,118.96994734261088,1,0,10.0.0.4
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717967.398168,1788717968.9111552,4,1,1.5129871368408203,2,3,120,180,1.3218883038067877,1.9828324557101813,79.31329822840726,118.96994734261088,1,0,10.0.0.1
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717967.398168,1788717968.9111552,4,2,1.5129871368408203,2,2,120,120,1.3218883038067877,1.3218883038067877,79.31329822840726,79.31329822840726,1,0,10.0.0.2
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717967.398168,1788717968.9111552,4,3,1.5129871368408203,3,2,180,120,1.9828324557101813,1.3218883038067877,118.96994734261088,79.31329822840726,1,0,10.0.0.3
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717968.8549151,1788717970.8555446,1,4294967294,2.000629425048828,0,0,0,0,0.0,0.0,0.0,0.0,,,
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717968.8549151,1788717970.8555446,1,4,2.000629425048828,14,15,1150,2636,6.9977977054187885,7.497640398662988,574.8190972308291,1317.585339391709,1,0,10.0.0.1
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717968.8549151,1788717970.8555446,1,1,2.000629425048828,2,2,120,120,0.9996853864883984,0.9996853864883984,59.9811231893039,59.9811231893039,1,0,10.0.0.2
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717968.8549151,1788717970.8555446,1,5,2.000629425048828,12,17,2456,1330,5.99811231893039,8.497325785151386,1227.6136546077532,664.7907820147849,1,0,10.0.0.100
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717968.8549151,1788717970.8555446,1,2,2.000629425048828,2,2,120,120,0.9996853864883984,0.9996853864883984,59.9811231893039,59.9811231893039,1,0,10.0.0.3
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717968.8549151,1788717970.8555446,1,3,2.000629425048828,2,3,120,180,0.9996853864883984,1.4995280797325976,59.9811231893039,89.97168478395585,1,0,10.0.0.4
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717968.8766418,1788717970.8769066,3,4294967294,2.000264883041382,0,0,0,0,0.0,0.0,0.0,0.0,,,
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717968.8766418,1788717970.8769066,3,4,2.000264883041382,0,2,0,120,0.0,0.9998675760177427,0.0,59.99205456106456,1,0,10.0.0.3
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717968.8766418,1788717970.8769066,3,1,2.000264883041382,2,2,120,120,0.9998675760177427,0.9998675760177427,59.99205456106456,59.99205456106456,1,0,10.0.0.1
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717968.8766418,1788717970.8769066,3,2,2.000264883041382,2,2,120,120,0.9998675760177427,0.9998675760177427,59.99205456106456,59.99205456106456,1,0,10.0.0.2
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717968.8766418,1788717970.8769066,3,3,2.000264883041382,2,2,120,120,0.9998675760177427,0.9998675760177427,59.99205456106456,59.99205456106456,1,0,10.0.0.4
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717968.9111552,1788717970.9004846,4,4294967294,1.9893293380737305,0,0,0,0,0.0,0.0,0.0,0.0,,,
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717968.9111552,1788717970.9004846,4,4,1.9893293380737305,0,2,0,120,0.0,1.0053639494084987,0.0,60.32183696450992,1,0,10.0.0.4
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717968.9111552,1788717970.9004846,4,1,1.9893293380737305,3,2,180,120,1.508045924112748,1.0053639494084987,90.48275544676487,60.32183696450992,1,0,10.0.0.1
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717968.9111552,1788717970.9004846,4,2,1.9893293380737305,3,2,180,120,1.508045924112748,1.0053639494084987,90.48275544676487,60.32183696450992,1,0,10.0.0.2
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717968.9111552,1788717970.9004846,4,3,1.9893293380737305,2,2,120,120,1.0053639494084987,1.0053639494084987,60.32183696450992,60.32183696450992,1,0,10.0.0.3
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717968.892964,1788717970.9206357,2,4294967294,2.0276718139648438,0,0,0,0,0.0,0.0,0.0,0.0,,,
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717968.892964,1788717970.9206357,2,1,2.0276718139648438,2,2,120,120,0.9863529128460216,0.9863529128460216,59.181174770761295,59.181174770761295,1,0,10.0.0.1
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717968.892964,1788717970.9206357,2,4,2.0276718139648438,0,2,0,120,0.0,0.9863529128460216,0.0,59.181174770761295,1,0,10.0.0.2
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717968.892964,1788717970.9206357,2,2,2.0276718139648438,2,2,120,120,0.9863529128460216,0.9863529128460216,59.181174770761295,59.181174770761295,1,0,10.0.0.3
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717968.892964,1788717970.9206357,2,3,2.0276718139648438,2,3,120,180,0.9863529128460216,1.4795293692690323,59.181174770761295,88.77176215614195,1,0,10.0.0.4
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717970.8555446,1788717972.8567789,1,4294967294,2.001234292984009,0,0,0,0,0.0,0.0,0.0,0.0,,,
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717970.8555446,1788717972.8567789,1,4,2.001234292984009,14,14,1150,2576,6.995682639000165,6.995682639000165,574.6453596321564,1287.2056055760304,1,0,10.0.0.1
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717970.8555446,1788717972.8567789,1,1,2.001234292984009,3,3,180,180,1.499074851214321,1.499074851214321,89.94449107285926,89.94449107285926,1,0,10.0.0.2
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717970.8555446,1788717972.8567789,1,5,2.001234292984009,12,16,2456,1270,5.996299404857284,7.995065873143045,1227.2426115274575,634.6083536807292,1,0,10.0.0.100
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717970.8555446,1788717972.8567789,1,2,2.001234292984009,2,2,120,120,0.9993832341428807,0.9993832341428807,59.962994048572845,59.962994048572845,1,0,10.0.0.3
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717970.8555446,1788717972.8567789,1,3,2.001234292984009,2,2,120,120,0.9993832341428807,0.9993832341428807,59.962994048572845,59.962994048572845,1,0,10.0.0.4
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717970.8769066,1788717973.3875744,3,4294967294,2.5106678009033203,0,0,0,0,0.0,0.0,0.0,0.0,,,
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717970.8769066,1788717973.3875744,3,4,2.5106678009033203,0,2,0,120,0.0,0.7966008084703258,0.0,47.79604850821955,1,0,10.0.0.3
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717970.8769066,1788717973.3875744,3,1,2.5106678009033203,2,2,120,120,0.7966008084703258,0.7966008084703258,47.79604850821955,47.79604850821955,1,0,10.0.0.1
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717970.8769066,1788717973.3875744,3,2,2.5106678009033203,2,2,120,120,0.7966008084703258,0.7966008084703258,47.79604850821955,47.79604850821955,1,0,10.0.0.2
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717970.8769066,1788717973.3875744,3,3,2.5106678009033203,2,2,120,120,0.7966008084703258,0.7966008084703258,47.79604850821955,47.79604850821955,1,0,10.0.0.4
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717970.9206357,1788717973.41081,2,4294967294,2.4901742935180664,0,0,0,0,0.0,0.0,0.0,0.0,,,
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717970.9206357,1788717973.41081,2,1,2.4901742935180664,3,3,180,180,1.2047349487981673,1.2047349487981673,72.28409692789003,72.28409692789003,1,0,10.0.0.1
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717970.9206357,1788717973.41081,2,4,2.4901742935180664,0,3,0,180,0.0,1.2047349487981673,0.0,72.28409692789003,1,0,10.0.0.2
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717970.9206357,1788717973.41081,2,2,2.4901742935180664,2,2,120,120,0.8031566325321114,0.8031566325321114,48.189397951926686,48.189397951926686,1,0,10.0.0.3
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717970.9206357,1788717973.41081,2,3,2.4901742935180664,2,2,120,120,0.8031566325321114,0.8031566325321114,48.189397951926686,48.189397951926686,1,0,10.0.0.4
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717970.9004846,1788717973.4292405,4,4294967294,2.5287559032440186,0,0,0,0,0.0,0.0,0.0,0.0,,,
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717970.9004846,1788717973.4292405,4,4,2.5287559032440186,0,2,0,120,0.0,0.7909027508089241,0.0,47.45416504853545,1,0,10.0.0.4
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717970.9004846,1788717973.4292405,4,1,2.5287559032440186,2,2,120,120,0.7909027508089241,0.7909027508089241,47.45416504853545,47.45416504853545,1,0,10.0.0.1
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717970.9004846,1788717973.4292405,4,2,2.5287559032440186,2,2,120,120,0.7909027508089241,0.7909027508089241,47.45416504853545,47.45416504853545,1,0,10.0.0.2
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717970.9004846,1788717973.4292405,4,3,2.5287559032440186,2,2,120,120,0.7909027508089241,0.7909027508089241,47.45416504853545,47.45416504853545,1,0,10.0.0.3
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717972.8567789,1788717974.857142,1,4294967294,2.0003631114959717,0,0,0,0,0.0,0.0,0.0,0.0,,,
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717972.8567789,1788717974.857142,1,4,2.0003631114959717,14,14,1150,2576,6.998729340459643,6.998729340459643,574.8956243948992,1287.7661986445742,1,0,10.0.0.1
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717972.8567789,1788717974.857142,1,1,2.0003631114959717,2,2,120,120,0.9998184772085204,0.9998184772085204,59.98910863251122,59.98910863251122,1,0,10.0.0.2
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717972.8567789,1788717974.857142,1,5,2.0003631114959717,12,16,2456,1270,5.998910863251122,7.998547817668163,1227.777090012063,634.8847330274104,1,0,10.0.0.100
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717972.8567789,1788717974.857142,1,2,2.0003631114959717,3,3,180,180,1.4997277158127804,1.4997277158127804,89.98366294876683,89.98366294876683,1,0,10.0.0.3
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717972.8567789,1788717974.857142,1,3,2.0003631114959717,2,2,120,120,0.9998184772085204,0.9998184772085204,59.98910863251122,59.98910863251122,1,0,10.0.0.4
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717973.4292405,1788717974.8791263,4,4294967294,1.4498858451843262,0,0,0,0,0.0,0.0,0.0,0.0,,,
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717973.4292405,1788717974.8791263,4,4,1.4498858451843262,0,2,0,120,0.0,1.3794189429759809,0.0,82.76513657855885,1,0,10.0.0.4
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717973.4292405,1788717974.8791263,4,1,1.4498858451843262,2,2,120,120,1.3794189429759809,1.3794189429759809,82.76513657855885,82.76513657855885,1,0,10.0.0.1
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717973.4292405,1788717974.8791263,4,2,1.4498858451843262,2,2,120,120,1.3794189429759809,1.3794189429759809,82.76513657855885,82.76513657855885,1,0,10.0.0.2
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717973.4292405,1788717974.8791263,4,3,1.4498858451843262,2,2,120,120,1.3794189429759809,1.3794189429759809,82.76513657855885,82.76513657855885,1,0,10.0.0.3
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717973.41081,1788717974.8967001,2,4294967294,1.4858901500701904,0,0,0,0,0.0,0.0,0.0,0.0,,,
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717973.41081,1788717974.8967001,2,1,1.4858901500701904,2,2,120,120,1.3459945204600245,1.3459945204600245,80.75967122760147,80.75967122760147,1,0,10.0.0.1
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717973.41081,1788717974.8967001,2,4,1.4858901500701904,0,2,0,120,0.0,1.3459945204600245,0.0,80.75967122760147,1,0,10.0.0.2
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717973.41081,1788717974.8967001,2,2,1.4858901500701904,3,2,180,120,2.018991780690037,1.3459945204600245,121.13950684140222,80.75967122760147,1,0,10.0.0.3
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717973.41081,1788717974.8967001,2,3,1.4858901500701904,2,2,120,120,1.3459945204600245,1.3459945204600245,80.75967122760147,80.75967122760147,1,0,10.0.0.4
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717973.3875744,1788717974.91896,3,4294967294,1.5313856601715088,0,0,0,0,0.0,0.0,0.0,0.0,,,
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717973.3875744,1788717974.91896,3,4,1.5313856601715088,0,3,0,180,0.0,1.9590101161480202,0.0,117.5406069688812,1,0,10.0.0.3
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717973.3875744,1788717974.91896,3,1,1.5313856601715088,3,3,180,180,1.9590101161480202,1.9590101161480202,117.5406069688812,117.5406069688812,1,0,10.0.0.1
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717973.3875744,1788717974.91896,3,2,1.5313856601715088,2,3,120,180,1.3060067440986802,1.9590101161480202,78.36040464592081,117.5406069688812,1,0,10.0.0.2
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717973.3875744,1788717974.91896,3,3,1.5313856601715088,2,2,120,120,1.3060067440986802,1.3060067440986802,78.36040464592081,78.36040464592081,1,0,10.0.0.4
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717974.857142,1788717976.85893,1,4294967294,2.0017881393432617,0,0,0,0,0.0,0.0,0.0,0.0,,,
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717974.857142,1788717976.85893,1,4,2.0017881393432617,8,9,673,1446,3.996426915899605,4.495980280387055,336.1994143000543,722.3541650488536,1,0,10.0.0.1
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717974.857142,1788717976.85893,1,1,2.0017881393432617,2,2,120,120,0.9991067289749013,0.9991067289749013,59.94640373849408,59.94640373849408,1,0,10.0.0.2
sdn_window_v1,BENIGN_R05,BENIGN,none,phase=ACTIVE; Phase2H_pilot_multirun,1788717974.857142,1788717976.85893,1,5,2.0017881393432617,7,10,1326,793,3.4968735514121545,4.995533644874506,662.4077613103595,396.1458180385483,1,0,10.0.0.100
